plate_barcode,well_description,image_description,object_description,pattern_description,AreaShape_compactness,AreaShape_euler_number
110000106828,A04,8,456,Cells,1.25273176102517,1
110000106828,A04,8,711,Cells,1.15727636309851,1
110000106828,A04,8,137,Cells,1.08999913146044,1
110000106828,A04,8,798,Cells,2.06186757772452,1
110000106828,A04,8,94,Cells,1.19269434120181,1
110000106828,A04,8,91,Cells,1.29887809427953,1
110000106828,A04,8,175,Cells,1.2964272913305,1
110000106828,A04,8,149,Cells,1.27988742939588,1
110000106828,A04,8,525,Cells,1.12340761679708,1
110000106828,A04,8,338,Cells,1.48090045576641,1
110000106828,A04,8,141,Cells,1.09670323325501,1
110000106828,A04,8,419,Cells,1.33960059087095,1
110000106828,A04,8,511,Cells,1.09667035768623,1
110000106828,A04,8,778,Cells,1.52017076669946,1
110000106828,A04,8,395,Cells,2.37614122070414,1
110000106828,A04,8,516,Cells,1.05902381226889,1
110000106828,A04,8,271,Cells,1.13300184943459,1
110000106828,A04,8,560,Cells,1.31302664621623,1
110000106828,A04,8,165,Cells,1.08760527129299,1
110000106828,A04,8,427,Cells,1.1676435353184,1
110000106828,A04,8,545,Cells,1.60679855708371,1
110000106828,A04,8,301,Cells,1.18060783665928,1
110000106828,A04,8,386,Cells,1.09907300066474,1
110000106828,A04,8,256,Cells,1.48140301938875,1
110000106828,A04,8,580,Cells,1.12896766837252,1
110000106828,A04,8,628,Cells,1.19939003973765,1
110000106828,A04,8,368,Cells,1.13639663451418,1
110000106828,A04,8,334,Cells,1.45741729226362,1
110000106828,A04,8,701,Cells,1.10171329188298,1
110000106828,A04,8,135,Cells,1.25784115062159,1
110000106828,A04,8,274,Cells,1.33219322324768,1
110000106828,A04,8,741,Cells,1.85762121904563,1
110000106828,A04,8,270,Cells,1.09564865005629,1
110000106828,A04,8,233,Cells,1.20377149448559,1
110000106828,A04,8,297,Cells,1.43698122528238,1
110000106828,A04,8,178,Cells,1.02236018199583,1
110000106828,A04,8,317,Cells,1.29755469705901,1
110000106828,A04,8,23,Cells,2.41171146497744,1
110000106828,A04,8,172,Cells,1.52833529442039,1
110000106828,A04,8,144,Cells,1.17266411602613,1
110000106828,A04,8,720,Cells,1.09282855655335,1
110000106828,A04,8,78,Cells,1.20050088533431,1
110000106828,A04,8,36,Cells,1.53818445410846,1
110000106828,A04,8,123,Cells,1.37157094829097,1
110000106828,A04,8,658,Cells,1.21588828880515,1
110000106828,A04,8,168,Cells,1.38643505780711,1
110000106828,A04,8,45,Cells,1.10280232018689,1
110000106828,A04,8,637,Cells,1.22379762652376,1
110000106828,A04,8,802,Cells,1.16671758330386,1
110000106828,A04,8,48,Cells,1.69803901345017,1
110000106828,A04,8,423,Cells,1.38883873614326,1
110000106828,A04,8,102,Cells,1.28274003635493,1
110000106828,A04,8,572,Cells,1.81255906975799,1
110000106828,A04,8,206,Cells,1.35542702481721,1
110000106828,A04,8,489,Cells,1.81217103170524,1
110000106828,A04,8,90,Cells,1.21891617580284,1
110000106828,A04,8,370,Cells,1.32388226956912,1
110000106828,A04,8,293,Cells,1.10017439831731,1
110000106828,A04,8,345,Cells,1.42941487448094,1
110000106828,A04,8,131,Cells,1.01215979420007,1
110000106828,A04,8,460,Cells,1.42779171799838,1
110000106828,A04,8,384,Cells,1.14681935335534,1
110000106828,A04,8,157,Cells,2.34785097573133,1
110000106828,A04,8,742,Cells,1.10715518626663,1
110000106828,A04,8,59,Cells,1.02264697483444,1
110000106828,A04,8,237,Cells,1.21065595271464,1
110000106828,A04,8,507,Cells,1.36648158368164,1
110000106828,A04,8,84,Cells,1.11945982204748,1
110000106828,A04,8,21,Cells,1.42703259955819,1
110000106828,A04,8,619,Cells,1.38208900213062,1
110000106828,A04,8,51,Cells,1.97149435081207,1
110000106828,A04,8,662,Cells,1.1018531047867,1
110000106828,A04,8,566,Cells,1.09325613231957,1
110000106828,A04,8,95,Cells,1.33671252492857,1
110000106828,A04,8,10,Cells,1.06486474581373,1
110000106828,A04,8,779,Cells,1.09135182252004,1
110000106828,A04,8,247,Cells,1.29086331122783,1
110000106828,A04,8,182,Cells,1.08923773458941,1
110000106828,A04,8,413,Cells,1.32045732506274,1
110000106828,A04,8,397,Cells,1.45709533109138,1
110000106828,A04,8,28,Cells,1.19210748509213,1
110000106828,A04,8,523,Cells,1.09152842368623,1
110000106828,A04,8,552,Cells,1.34166842050424,1
110000106828,A04,8,700,Cells,1.41282926776089,1
110000106828,A04,8,537,Cells,1.11630267109545,1
110000106828,A04,8,797,Cells,1.45240606961251,1
110000106828,A04,8,673,Cells,1.1883292588376,1
110000106828,A04,8,162,Cells,1.0753078972629,1
110000106828,A04,8,616,Cells,1.06294735766536,1
110000106828,A04,8,365,Cells,1.11966552075427,1
110000106828,A04,8,290,Cells,1.94024882210601,1
110000106828,A04,8,553,Cells,1.55117126122206,1
110000106828,A04,8,388,Cells,1.0607099064654,1
110000106828,A04,8,263,Cells,1.04550517659175,1
110000106828,A04,8,629,Cells,1.08274548704149,1
110000106828,A04,8,351,Cells,1.21821668277654,1
110000106828,A04,8,406,Cells,1.22446213347802,1
110000106828,A04,8,429,Cells,1.06693037691354,1
110000106828,A04,8,374,Cells,1.22837924479181,1
110000106828,A04,8,422,Cells,1.22665475321152,1
110000106828,A04,8,98,Cells,1.38684976863137,1
110000106828,A04,8,464,Cells,1.10026249449542,1
110000106828,A04,8,276,Cells,1.35420621211446,1
110000106828,A04,8,12,Cells,1.06623140688904,1
110000106828,A04,8,796,Cells,1.14340633893863,1
110000106828,A04,8,138,Cells,1.08215043838322,1
110000106828,A04,8,568,Cells,1.15284563838913,1
110000106828,A04,8,652,Cells,1.07583591253372,1
110000106828,A04,8,158,Cells,1.14917085501897,1
110000106828,A04,8,644,Cells,1.39114371446571,1
110000106828,A04,8,277,Cells,1.28280033215374,1
110000106828,A04,8,81,Cells,1.27658146105906,1
110000106828,A04,8,151,Cells,1.11914017573174,1
110000106828,A04,8,124,Cells,1.41815545677124,1
110000106828,A04,8,210,Cells,1.20431792838226,1
110000106828,A04,8,232,Cells,1.21748234742126,1
110000106828,A04,8,32,Cells,1.10662486252111,1
110000106828,A04,8,125,Cells,1.50368901197898,1
110000106828,A04,8,203,Cells,1.23465387104308,1
110000106828,A04,8,253,Cells,1.10281638226673,1
110000106828,A04,8,207,Cells,1.10188799807932,1
110000106828,A04,8,708,Cells,1.39065472957115,1
110000106828,A04,8,189,Cells,1.22751194477409,1
110000106828,A04,8,147,Cells,1.69254026933091,1
110000106828,A04,8,169,Cells,1.05613027042754,1
110000106828,A04,8,470,Cells,1.10284197199063,1
110000106828,A04,8,193,Cells,1.18026495071421,1
110000106828,A04,8,418,Cells,1.35342467135197,1
110000106828,A04,8,446,Cells,1.32774661265171,1
110000106828,A04,8,52,Cells,1.12969738567692,1
110000106828,A04,8,86,Cells,1.21288457004553,1
110000106828,A04,8,110,Cells,1.10949249201761,1
110000106828,A04,8,581,Cells,1.25196436403922,1
110000106828,A04,8,304,Cells,1.14211664310268,1
110000106828,A04,8,544,Cells,1.27112085755016,1
110000106828,A04,8,363,Cells,1.09982638504857,1
110000106828,A04,8,224,Cells,1.07794942015425,1
110000106828,A04,8,522,Cells,1.74260776479309,1
110000106828,A04,8,592,Cells,1.22712273827869,1
110000106828,A04,8,690,Cells,1.0813497375339,1
110000106828,A04,8,585,Cells,1.38679896839109,1
110000106828,A04,8,594,Cells,1.21036434883718,1
110000106828,A04,8,269,Cells,1.03723672312031,1
110000106828,A04,8,280,Cells,1.62385649065317,1
110000106828,A04,8,674,Cells,1.07536442933018,1
110000106828,A04,8,38,Cells,1.15874877740762,1
110000106828,A04,8,250,Cells,1.27883966338524,1
110000106828,A04,8,534,Cells,1.23918482806564,1
110000106828,A04,8,296,Cells,1.05273519603121,1
110000106828,A04,8,697,Cells,1.44390325758674,1
110000106828,A04,8,739,Cells,1.16618469502133,1
110000106828,A04,8,335,Cells,1.05073049643504,1
110000106828,A04,8,699,Cells,1.14835654610873,1
110000106828,A04,8,322,Cells,1.14480695708881,1
110000106828,A04,8,596,Cells,1.34830936870208,1
110000106828,A04,8,614,Cells,1.21380124509397,1
110000106828,A04,8,37,Cells,1.60353586457602,1
110000106828,A04,8,794,Cells,1.4607341285128,1
110000106828,A04,8,733,Cells,1.20297045936937,1
110000106828,A04,8,467,Cells,1.11586186899763,1
110000106828,A04,8,268,Cells,1.20846110576297,1
110000106828,A04,8,34,Cells,1.26690968954431,1
110000106828,A04,8,7,Cells,1.65052857722719,1
110000106828,A04,8,146,Cells,1.26755425631737,1
110000106828,A04,8,787,Cells,1.07945402536039,1
110000106828,A04,8,337,Cells,1.18124242896011,1
110000106828,A04,8,442,Cells,1.14442420766092,1
110000106828,A04,8,367,Cells,1.12000248812763,1
110000106828,A04,8,323,Cells,1.34219452760479,1
110000106828,A04,8,82,Cells,1.61572376636516,1
110000106828,A04,8,177,Cells,1.36553607099344,1
110000106828,A04,8,340,Cells,1.38636763051158,1
110000106828,A04,8,58,Cells,1.52802047613179,1
110000106828,A04,8,602,Cells,1.22931638971969,1
110000106828,A04,8,670,Cells,1.04480931080373,1
110000106828,A04,8,375,Cells,1.09677831981909,1
110000106828,A04,8,278,Cells,1.21049824745664,1
110000106828,A04,8,315,Cells,1.11866242083144,1
110000106828,A04,8,199,Cells,1.46257625899177,1
110000106828,A04,8,502,Cells,1.25175978584723,1
110000106828,A04,8,401,Cells,1.153316498405,1
110000106828,A04,8,634,Cells,1.14628801997025,1
110000106828,A04,8,393,Cells,1.21849946585593,1
110000106828,A04,8,249,Cells,1.19769875225681,1
110000106828,A04,8,472,Cells,1.11853662345293,1
110000106828,A04,8,108,Cells,1.05149730832917,1
110000106828,A04,8,83,Cells,1.16180399383462,1
110000106828,A04,8,737,Cells,1.01991681874273,1
110000106828,A04,8,216,Cells,1.08629668711159,1
110000106828,A04,8,425,Cells,1.15880030394206,1
110000106828,A04,8,359,Cells,1.2488633110724,1
110000106828,A04,8,683,Cells,1.16665948168748,1
110000106828,A04,8,533,Cells,1.20427565092052,1
110000106828,A04,8,349,Cells,1.17530789988276,1
110000106828,A04,8,643,Cells,1.62969034329491,1
110000106828,A04,8,99,Cells,1.24367995537801,1
110000106828,A04,8,666,Cells,1.70638516410436,1
110000106828,A04,8,259,Cells,1.46166787045136,1
110000106828,A04,8,719,Cells,1.05144321483013,1
110000106828,A04,8,62,Cells,1.13793511906136,1
110000106828,A04,8,60,Cells,1.32750715762518,1
110000106828,A04,8,241,Cells,1.23627861283187,1
110000106828,A04,8,329,Cells,1.27987706125116,1
110000106828,A04,8,272,Cells,1.37610436632354,1
110000106828,A04,8,54,Cells,1.17987471519969,1
110000106828,A04,8,240,Cells,1.58757148364654,1
110000106828,A04,8,493,Cells,1.74493027141549,1
110000106828,A04,8,251,Cells,1.62841179546241,1
110000106828,A04,8,475,Cells,1.13025674858324,1
110000106828,A04,8,294,Cells,1.09470753975543,1
110000106828,A04,8,357,Cells,1.23798981959754,1
110000106828,A04,8,613,Cells,1.67120285824833,1
110000106828,A04,8,571,Cells,1.04732392996081,1
110000106828,A04,8,239,Cells,1.43378502235887,1
110000106828,A04,8,298,Cells,1.47133856232993,1
110000106828,A04,8,736,Cells,1.62163296844817,1
110000106828,A04,8,312,Cells,1.08462468502751,1
110000106828,A04,8,191,Cells,1.0727288136216,1
110000106828,A04,8,789,Cells,1.27043575749991,1
110000106828,A04,8,426,Cells,1.07566005742917,1
110000106828,A04,8,404,Cells,1.21801169293966,1
110000106828,A04,8,721,Cells,1.0329078212756,1
110000106828,A04,8,229,Cells,1.07081054051019,1
110000106828,A04,8,49,Cells,1.16798678959604,1
110000106828,A04,8,142,Cells,1.1259187955803,1
110000106828,A04,8,539,Cells,1.20024562281472,1
110000106828,A04,8,319,Cells,1.77262970633749,1
110000106828,A04,8,416,Cells,1.23846941805815,1
110000106828,A04,8,651,Cells,1.30844039370755,1
110000106828,A04,8,657,Cells,1.09665377093368,1
110000106828,A04,8,3,Cells,1.23690702507943,1
110000106828,A04,8,615,Cells,1.08190574820771,1
110000106828,A04,8,255,Cells,1.06930580055026,1
110000106828,A04,8,524,Cells,1.26212881038254,1
110000106828,A04,8,378,Cells,2.00954824551364,1
110000106828,A04,8,510,Cells,1.89861226032852,1
110000106828,A04,8,710,Cells,1.12744780927704,1
110000106828,A04,8,575,Cells,1.35035689902928,1
110000106828,A04,8,212,Cells,1.33208063501627,1
110000106828,A04,8,574,Cells,1.73475293738174,1
110000106828,A04,8,487,Cells,1.10104560709225,1
110000106828,A04,8,693,Cells,1.23346996390581,1
110000106828,A04,8,266,Cells,1.14619616456342,1
110000106828,A04,8,208,Cells,1.05121802690869,1
110000106828,A04,8,282,Cells,1.16162021219083,1
110000106828,A04,8,660,Cells,1.09236051820556,1
110000106828,A04,8,77,Cells,1.23643604796684,1
110000106828,A04,8,46,Cells,1.21826902783391,1
110000106828,A04,8,457,Cells,1.35859111389252,1
110000106828,A04,8,468,Cells,1.30386447251928,1
110000106828,A04,8,519,Cells,1.13123313061761,1
110000106828,A04,8,542,Cells,1.09048736805982,1
110000106828,A04,8,41,Cells,1.14914394668922,1
110000106828,A04,8,444,Cells,1.20912053487874,1
110000106828,A04,8,561,Cells,2.10793875263187,1
110000106828,A04,8,306,Cells,1.822545452778,1
110000106828,A04,8,180,Cells,1.21165235469229,1
110000106828,A04,8,791,Cells,1.05826898626239,1
110000106828,A04,8,360,Cells,1.15083198508544,1
110000106828,A04,8,559,Cells,1.35701373156654,1
110000106828,A04,8,503,Cells,1.20266829766734,1
110000106828,A04,8,333,Cells,1.65240637874178,1
110000106828,A04,8,287,Cells,1.23686584817891,1
110000106828,A04,8,684,Cells,1.14739803679647,1
110000106828,A04,8,743,Cells,1.04792288031468,1
110000106828,A04,8,440,Cells,1.35294826324039,1
110000106828,A04,8,215,Cells,1.07625425412223,1
110000106828,A04,8,754,Cells,1.35486882586068,1
110000106828,A04,8,654,Cells,1.36448545798033,1
110000106828,A04,8,635,Cells,1.40050626244508,1
110000106828,A04,8,692,Cells,1.18782888019895,1
110000106828,A04,8,783,Cells,1.46902677838298,1
110000106828,A04,8,366,Cells,1.0888294497988,1
110000106828,A04,8,529,Cells,1.78198588361321,1
110000106828,A04,8,222,Cells,1.25826176812288,1
110000106828,A04,8,586,Cells,1.49474337009031,1
110000106828,A04,8,716,Cells,1.28327400697319,1
110000106828,A04,8,6,Cells,1.16047337459451,1
110000106828,A04,8,231,Cells,1.05729987788444,1
110000106828,A04,8,126,Cells,1.72564793529093,1
110000106828,A04,8,520,Cells,1.45065691216905,1
110000106828,A04,8,13,Cells,1.17421280758519,1
110000106828,A04,8,483,Cells,1.36218483623794,1
110000106828,A04,8,800,Cells,1.39369928432243,1
110000106828,A04,8,492,Cells,1.19813557817639,1
110000106828,A04,8,750,Cells,1.18905000857032,1
110000106828,A04,8,682,Cells,1.10855130901341,1
110000106828,A04,8,620,Cells,1.28828375975747,1
110000106828,A04,8,273,Cells,1.0789561768638,1
110000106828,A04,8,531,Cells,1.09478190284447,1
110000106828,A04,8,242,Cells,1.0962265874255,1
110000106828,A04,8,786,Cells,1.25874866233894,1
110000106828,A04,8,715,Cells,2.23085032308901,1
110000106828,A04,8,471,Cells,1.39794895019744,1
110000106828,A04,8,458,Cells,1.16334923374217,1
110000106828,A04,8,567,Cells,1.25754575592596,1
110000106828,A04,8,788,Cells,1.1671997524276,1
110000106828,A04,8,361,Cells,1.079507174594,1
110000106828,A04,8,688,Cells,1.11956338468146,1
110000106828,A04,8,183,Cells,1.10137460110416,1
110000106828,A04,8,587,Cells,1.27263528462051,1
110000106828,A04,8,477,Cells,1.09328874184763,1
110000106828,A04,8,639,Cells,1.2953948407416,1
110000106828,A04,8,380,Cells,1.39137415740465,1
110000106828,A04,8,724,Cells,1.04474750461946,1
110000106828,A04,8,132,Cells,1.94868584845994,1
110000106828,A04,8,734,Cells,1.0357994408601,1
110000106828,A04,8,119,Cells,1.09614155030483,1
110000106828,A04,8,727,Cells,1.10138856692698,1
110000106828,A04,8,79,Cells,1.4379225075962,1
110000106828,A04,8,505,Cells,1.13992290430031,1
110000106828,A04,8,170,Cells,1.24071393656025,1
110000106828,A04,8,80,Cells,1.36225447539941,1
110000106828,A04,8,71,Cells,1.07633541757571,1
110000106828,A04,8,424,Cells,1.41341093521748,1
110000106828,A04,8,473,Cells,1.41421584130781,1
110000106828,A04,8,604,Cells,1.15568450860484,1
110000106828,A04,8,703,Cells,1.35496249215381,1
110000106828,A04,8,201,Cells,2.31027316774376,1
110000106828,A04,8,85,Cells,1.01409068302389,1
110000106828,A04,8,195,Cells,1.21681640621922,1
110000106828,A04,8,328,Cells,1.04482463540738,1
110000106828,A04,8,279,Cells,1.1460510043521,1
110000106828,A04,8,188,Cells,1.20731325130708,1
110000106828,A04,8,264,Cells,1.16012643285588,1
110000106828,A04,8,591,Cells,1.09385393347005,1
110000106828,A04,8,805,Cells,1.2025856833599,1
110000106828,A04,8,437,Cells,1.41176827529227,1
110000106828,A04,8,18,Cells,1.23425352079799,1
110000106828,A04,8,382,Cells,1.46163149567282,1
110000106828,A04,8,474,Cells,1.48716064928209,1
110000106828,A04,8,381,Cells,2.13612056490317,1
110000106828,A04,8,540,Cells,1.37860389492297,1
110000106828,A04,8,556,Cells,1.47892520184102,1
110000106828,A04,8,289,Cells,2.06347700772091,1
110000106828,A04,8,763,Cells,1.19908862006502,1
110000106828,A04,8,430,Cells,1.29655852794544,1
110000106828,A04,8,706,Cells,1.17561890104139,1
110000106828,A04,8,636,Cells,1.21884414455677,1
110000106828,A04,8,675,Cells,1.31355367202048,1
110000106828,A04,8,87,Cells,1.1891008083845,1
110000106828,A04,8,230,Cells,1.10967964412582,1
110000106828,A04,8,190,Cells,1.17730302511319,1
110000106828,A04,8,551,Cells,1.09797365409924,1
110000106828,A04,8,356,Cells,1.0805015997744,1
110000106828,A04,8,109,Cells,1.61081545436211,1
110000106828,A04,8,281,Cells,1.24205148274113,1
110000106828,A04,8,16,Cells,1.2841005370128,1
110000106828,A04,8,196,Cells,1.23207137115469,1
110000106828,A04,8,288,Cells,1.90929538024332,1
110000106828,A04,8,687,Cells,1.09724161741885,1
110000106828,A04,8,122,Cells,1.47983423621193,1
110000106828,A04,8,140,Cells,1.44900358353658,1
110000106828,A04,8,411,Cells,1.1321428312237,1
110000106828,A04,8,578,Cells,1.585107690758,1
110000106828,A04,8,176,Cells,1.19873676352668,1
110000106828,A04,8,101,Cells,1.32520383192333,1
110000106828,A04,8,541,Cells,1.15675659140072,1
110000106828,A04,8,484,Cells,1.2396890608629,1
110000106828,A04,8,705,Cells,1.21305682237032,1
110000106828,A04,8,696,Cells,1.2767346376358,1
110000106828,A04,8,194,Cells,1.05450224773863,1
110000106828,A04,8,753,Cells,1.22574579745131,1
110000106828,A04,8,53,Cells,1.36689629974184,1
110000106828,A04,8,93,Cells,1.41570509562624,1
110000106828,A04,8,412,Cells,1.16024446159876,1
110000106828,A04,8,235,Cells,1.15831471306465,1
110000106828,A04,8,343,Cells,2.20830440263711,1
110000106828,A04,8,316,Cells,1.04338872393023,1
110000106828,A04,8,339,Cells,1.89490846437221,1
110000106828,A04,8,476,Cells,1.20767949222698,1
110000106828,A04,8,518,Cells,1.1743559642548,1
110000106828,A04,8,105,Cells,1.10114113801035,1
110000106828,A04,8,117,Cells,1.01946655927396,1
110000106828,A04,8,610,Cells,1.15380019262047,1
110000106828,A04,8,641,Cells,1.10248728272808,1
110000106828,A04,8,61,Cells,1.03275425210609,1
110000106828,A04,8,625,Cells,1.03899981378677,1
110000106828,A04,8,771,Cells,1.1789071938254,1
110000106828,A04,8,116,Cells,1.33424586290687,1
110000106828,A04,8,781,Cells,1.40474943578364,1
110000106828,A04,8,56,Cells,1.33936926160836,1
110000106828,A04,8,667,Cells,1.49060911226546,1
110000106828,A04,8,676,Cells,1.1658759778067,1
110000106828,A04,8,372,Cells,1.07598759695607,1
110000106828,A04,8,485,Cells,2.0531845284746,1
110000106828,A04,8,214,Cells,1.42097507533523,1
110000106828,A04,8,163,Cells,1.19994685147043,1
110000106828,A04,8,261,Cells,1.30578147553206,1
110000106828,A04,8,156,Cells,1.49191892877105,1
110000106828,A04,8,97,Cells,1.25612857918088,1
110000106828,A04,8,114,Cells,1.30786810537725,1
110000106828,A04,8,9,Cells,1.16124429027817,1
110000106828,A04,8,354,Cells,1.07760169993166,1
110000106828,A04,8,784,Cells,1.21720951673137,1
110000106828,A04,8,371,Cells,1.31574938549711,1
110000106828,A04,8,218,Cells,1.14561220412748,1
110000106828,A04,8,793,Cells,1.27472439377843,1
110000106828,A04,8,204,Cells,1.13863786483243,1
110000106828,A04,8,1,Cells,1.46471303791512,1
110000106828,A04,8,106,Cells,1.23996844134319,1
110000106828,A04,8,459,Cells,1.09391606398362,1
110000106828,A04,8,389,Cells,1.17151648179313,1
110000106828,A04,8,465,Cells,1.07129410027767,1
110000106828,A04,8,479,Cells,1.48387999763918,1
110000106828,A04,8,605,Cells,1.73152618942539,1
110000106828,A04,8,364,Cells,1.07982550713197,1
110000106828,A04,8,726,Cells,1.07676172436229,1
110000106828,A04,8,391,Cells,1.14314210788616,1
110000106828,A04,8,514,Cells,1.59666078165073,1
110000106828,A04,8,681,Cells,1.12087658339918,1
110000106828,A04,8,579,Cells,1.09834936713007,1
110000106828,A04,8,377,Cells,1.34989518076626,1
110000106828,A04,8,762,Cells,1.05289655488887,1
110000106828,A04,8,694,Cells,1.13855475767236,1
110000106828,A04,8,432,Cells,1.51029202308244,1
110000106828,A04,8,314,Cells,1.05635728265888,1
110000106828,A04,8,258,Cells,1.62472657092915,1
110000106828,A04,8,295,Cells,1.28342368277091,1
110000106828,A04,8,220,Cells,1.06815058491489,1
110000106828,A04,8,398,Cells,1.58154256072321,1
110000106828,A04,8,772,Cells,1.22293939624532,1
110000106828,A04,8,350,Cells,1.18744399345178,1
110000106828,A04,8,318,Cells,1.39829343419023,1
110000106828,A04,8,265,Cells,1.07530781635019,1
110000106828,A04,8,584,Cells,1.1640315390708,1
110000106828,A04,8,740,Cells,2.46403151315707,1
110000106828,A04,8,488,Cells,1.03000952956983,1
110000106828,A04,8,217,Cells,1.20101911120102,1
110000106828,A04,8,24,Cells,1.21411545864478,1
110000106828,A04,8,790,Cells,1.2418451703609,1
110000106828,A04,8,347,Cells,1.63468433580485,1
110000106828,A04,8,649,Cells,1.17770610442812,1
110000106828,A04,8,26,Cells,1.31431266038768,1
110000106828,A04,8,469,Cells,1.07311022683247,1
110000106828,A04,8,405,Cells,1.19685741292411,1
110000106828,A04,8,2,Cells,1.32604767992159,1
110000106828,A04,8,669,Cells,1.233142528906,1
110000106828,A04,8,420,Cells,1.08345411398491,1
110000106828,A04,8,528,Cells,1.68370416730312,1
110000106828,A04,8,139,Cells,1.98648992048308,1
110000106828,A04,8,219,Cells,2.22993670524168,1
110000106828,A04,8,167,Cells,1.12340447302282,1
110000106828,A04,8,15,Cells,1.27259707619582,1
110000106828,A04,8,42,Cells,1.29584148196783,1
110000106828,A04,8,659,Cells,1.32066303081336,1
110000106828,A04,8,712,Cells,1.08705052824802,1
110000106828,A04,8,311,Cells,1.09011232571547,1
110000106828,A04,8,128,Cells,1.4179432045945,1
110000106828,A04,8,197,Cells,1.37841985042929,1
110000106828,A04,8,299,Cells,1.20555756101543,1
110000106828,A04,8,373,Cells,1.17897446363162,1
110000106828,A04,8,127,Cells,1.26278170806381,1
110000106828,A04,8,447,Cells,2.630091298472,1
110000106828,A04,8,223,Cells,1.18349743856642,1
110000106828,A04,8,532,Cells,1.06999940394245,1
110000106828,A04,8,536,Cells,1.60844271673032,1
110000106828,A04,8,153,Cells,1.25373149968717,1
110000106828,A04,8,246,Cells,1.21972765189137,1
110000106828,A04,8,400,Cells,1.36150154609696,1
110000106828,A04,8,707,Cells,1.28529262360715,1
110000106828,A04,8,583,Cells,1.84900640077097,1
110000106828,A04,8,621,Cells,1.62815355999467,1
110000106828,A04,8,691,Cells,1.33144566411718,1
110000106828,A04,8,383,Cells,1.45248959756364,1
110000106828,A04,8,517,Cells,1.18584621040803,1
110000106828,A04,8,260,Cells,1.07805954754261,1
110000106828,A04,8,113,Cells,1.28159326355822,1
110000106828,A04,8,186,Cells,1.7043534722848,1
110000106828,A04,8,661,Cells,1.04871193905176,1
110000106828,A04,8,434,Cells,1.25204672713482,1
110000106828,A04,8,31,Cells,1.10446082496131,1
110000106828,A04,8,730,Cells,1.11643880235963,1
110000106828,A04,8,159,Cells,1.07207193339367,1
110000106828,A04,8,714,Cells,1.2053073287794,1
110000106828,A04,8,508,Cells,1.10017005183413,1
110000106828,A04,8,320,Cells,1.07600254779065,1
110000106828,A04,8,441,Cells,1.18012450304638,1
110000106828,A04,8,68,Cells,1.59495113969359,1
110000106828,A04,8,599,Cells,1.31718247956449,1
110000106828,A04,8,211,Cells,1.25436333389893,1
110000106828,A04,8,362,Cells,1.28026631392945,1
110000106828,A04,8,65,Cells,1.52275108470546,1
110000106828,A04,8,243,Cells,1.12231704816245,1
110000106828,A04,8,630,Cells,1.13436459972193,1
110000106828,A04,8,450,Cells,1.69510838801049,1
110000106828,A04,8,555,Cells,1.05758169922121,1
110000106828,A04,8,192,Cells,1.51762075584784,1
110000106828,A04,8,221,Cells,1.19169456629492,1
110000106828,A04,8,685,Cells,1.34399170254524,1
110000106828,A04,8,454,Cells,1.17961351676673,1
110000106828,A04,8,526,Cells,1.53006666663918,1
110000106828,A04,8,679,Cells,1.1256563397927,1
110000106828,A04,8,47,Cells,1.28559289989662,1
110000106828,A04,8,115,Cells,1.44551860771237,1
110000106828,A04,8,623,Cells,1.53133926157159,1
110000106828,A04,8,631,Cells,1.39056527628667,1
110000106828,A04,8,624,Cells,1.47713863435037,1
110000106828,A04,8,709,Cells,1.1666015649004,1
110000106828,A04,8,757,Cells,1.32432448960451,1
110000106828,A04,8,324,Cells,1.5725759249706,1
110000106828,A04,8,478,Cells,1.25046478537593,1
110000106828,A04,8,111,Cells,1.05904543984045,1
110000106828,A04,8,622,Cells,1.07226532502786,1
110000106828,A04,8,325,Cells,1.49425910556824,1
110000106828,A04,8,521,Cells,1.21612522161456,1
110000106828,A04,8,234,Cells,1.05914865761917,1
110000106828,A04,8,768,Cells,1.29283317038422,1
110000106828,A04,8,152,Cells,1.67145122063042,1
110000106828,A04,8,463,Cells,1.13497410825698,1
110000106828,A04,8,601,Cells,1.11976075835735,1
110000106828,A04,8,761,Cells,1.33780113714519,1
110000106828,A04,8,160,Cells,1.38966648260135,1
110000106828,A04,8,799,Cells,1.23453597619946,1
110000106828,A04,8,769,Cells,1.16004890038778,1
110000106828,A04,8,653,Cells,1.13535673839321,1
110000106828,A04,8,346,Cells,1.01948284009979,1
110000106828,A04,8,376,Cells,1.11344978432518,1
110000106828,A04,8,181,Cells,1.44457455281234,1
110000106828,A04,8,421,Cells,1.36590522045371,1
110000106828,A04,8,11,Cells,1.14113602214079,1
110000106828,A04,8,309,Cells,1.10368487783346,1
110000106828,A04,8,648,Cells,1.06249003638667,1
110000106828,A04,8,399,Cells,1.62205474554191,1
110000106828,A04,8,686,Cells,1.25611537182473,1
110000106828,A04,8,665,Cells,1.25463372194462,1
110000106828,A04,8,154,Cells,1.11809151061685,1
110000106828,A04,8,19,Cells,1.10298270194182,1
110000106828,A04,8,512,Cells,1.36016083550635,1
110000106828,A04,8,496,Cells,1.48310069658785,1
110000106828,A04,8,655,Cells,1.17798258456422,1
110000106828,A04,8,205,Cells,1.65631350085841,1
110000106828,A04,8,35,Cells,1.06133811988219,1
110000106828,A04,8,590,Cells,1.24957068665368,1
110000106828,A04,8,394,Cells,1.81144200189926,1
110000106828,A04,8,626,Cells,1.59894236177046,1
